,Radiacion,Radiacion difusa,Ratio nubes,Factor solar,Área solar,Intensidad cielo,Intensidad nubes,ghi,Azimuth,Zenith
2020-05-15 21:04:00,157.9403533935547,138.5313491821289,0.9529994754293253,0.25,10.5,0.2598198515386907,0.585585111165373,18.541156486028235,292.9143609319497,87.22504174510699
2020-05-15 21:06:00,207.00270080566406,162.22154998779297,0.945557158280177,0.0,15.0,0.29437638599194343,0.5830984231293588,14.31084349843211,293.2322327445677,87.57485303350362
2020-05-15 21:08:00,218.65340423583984,170.5855941772461,0.9134399788484103,0.0,187.5,0.3265462605344723,0.5799847611842622,10.476540590160214,293.55093840599204,87.9238299115351
2020-05-15 21:10:00,202.47624969482422,170.63434600830078,0.8129258620843223,0.0,764.5,0.35530197230141625,0.569850158194259,7.117513769108392,293.8704989336907,88.2719593422643
2020-05-15 21:12:00,238.80500030517578,179.05274963378906,0.8080708878276633,0.0,2264.5,0.35554889193861794,0.5530762306536415,4.326025722646227,294.1909352889478,88.61922817374251
2020-05-15 21:14:00,212.70850372314453,169.1112518310547,0.9254088861991034,0.0,5381.5,0.28838468087538605,0.531658129302764,2.199435729899217,294.5122684838578,88.96562325056279
2020-05-15 21:16:00,183.20394897460938,158.47254943847656,0.9982808473574342,0.0,20264.0,0.22933590937398343,0.5239377936434637,0.8134842550706983,294.8345191519772,89.31113094842448
2020-05-15 21:18:00,161.37255096435547,140.98279571533203,0.9979617218106548,0.0,15473.0,0.2101399334583354,0.5243897840665207,0.15408881759500817,295.1577081964803,89.6557378697986
2020-05-15 21:20:00,145.19094848632812,127.96149826049805,0.9987682668025519,0.0,12825.5,0.2075839414613505,0.5249427288626899,0.004343534528311846,295.48185635810927,89.99943037475461
2020-05-15 21:22:00,146.51729583740234,128.35150146484375,0.9884792513312328,0.0,2450.5,0.28674239922506223,0.5318744819088849,5.883290571864332e-10,295.8069843256331,90.3421946976765
2020-05-15 21:24:00,161.11309814453125,138.543701171875,0.7243166634867402,0.0,9265.0,0.46063703245582877,0.5863533016859221,0.0,296.1331127340578,90.6840169429536
2020-05-16 06:58:00,0.23524869978427887,-0.1628323495388031,0.9987647509133109,0.25,1.5,0.22453175599829306,0.6429723420685843,0.0,63.708670667210754,90.71719178380164
2020-05-16 07:00:00,0.2829352617263794,-0.13597390055656433,0.9988696416090022,0.85,1.0,0.22624113161103812,0.6483754727129382,2.870905290738674e-12,64.03444277896756,90.37539265095894
2020-05-16 07:02:00,0.2536875531077385,-0.08897178620100021,0.9991540770486032,0.0,7.5,0.2243591197588402,0.639251562073314,0.002408974085790918,64.35920638144523,90.03264856573608
2020-05-16 07:04:00,0.18501920253038406,-0.11135383322834969,0.9993606941396689,0.25,4.0,0.22412429246544788,0.6418902498780338,0.12302196843182868,64.68298214592414,89.68897329761047
2020-05-16 07:06:00,0.12906715273857117,-0.20311985164880753,0.9993665539550707,0.25,19.5,0.23376753727433966,0.64724157218934,0.7198418688756117,65.0057906871748,89.34438059948874
2020-05-16 07:08:00,0.14496269822120667,-0.1779399961233139,0.9904456881837526,0.0,20.5,0.2525184373018902,0.674800332249096,2.0332199232511945,65.32765267104213,88.99888409754622
2020-05-16 07:10:00,0.20472945272922516,-0.1303783468902111,0.9830016130899838,0.0,147.0,0.2929636481736836,0.6596225030427617,4.091685316904749,65.6485889232365,88.65249717607952
2020-05-16 07:12:00,0.2943800538778305,0.00671107042580843,0.9895087037010125,0.0,84.0,0.2785544422528979,0.6411326062149292,6.824239580786205,65.96862000076828,88.30523344347343
2020-05-16 07:14:00,0.2676755040884018,0.04755801521241665,0.9775859716956853,0.0,906.0,0.282929663597298,0.6345532610921881,10.133931766555342,66.28776683625642,87.95710603974925
2020-05-16 07:16:00,0.23715615272521973,0.015663854777812958,0.9845116875190151,0.0,2945.0,0.29987875749976467,0.6372361304593503,13.927434756158664,66.60605031058725,87.60812810035888
2020-05-16 07:19:00,0.20536525547504425,0.1566701978445053,0.9796115926837626,0.0,4424.0,0.295427832095121,0.6308913330408444,20.35222683724443,67.08190253276189,87.08309488537515
2020-05-16 07:21:00,0.1824759542942047,0.11750169843435287,0.9569582495184403,0.0,3650.0,0.3091173575767904,0.6274787145728823,25.032293940384854,67.39811943120856,86.73204719700365
2020-05-16 07:23:00,0.13161040097475052,0.12477575242519379,0.9791188994047834,0.0,4861.5,0.2936678020517465,0.6238824617409343,29.97100819704949,67.71354639287114,86.38019415918271
2020-05-16 07:25:00,0.17166700214147568,0.18576670438051224,0.9019329421476833,0.0,6039.5,0.4286036398807415,0.6261923540774417,35.12857614088732,68.02820466722926,86.02754828089145
2020-05-16 07:27:00,0.19455640017986298,0.227732852101326,0.8920589188031163,0.0,8520.5,0.39983793418727315,0.6286775118706192,40.47261238516642,68.34211546166296,85.67412208043493
2020-05-16 07:29:00,0.17230280488729477,0.26186535507440567,0.8836845394161655,0.0,7835.5,0.4092453848771258,0.6341817814779106,45.97662173459932,68.65530004764383,85.31992797238811
2020-05-16 07:31:00,0.09282531589269638,0.20031499862670898,0.9059524239243606,0.0,5944.0,0.39627756176372214,0.6339956876703939,51.618787972367286,68.96777976529165,84.9649782672088
2020-05-16 07:33:00,0.057855380699038506,0.16898030042648315,0.9034148894627861,0.0,2585.5,0.3936253366489577,0.6285919084655994,57.381023507323036,69.2795761281485,84.60928505641085
2020-05-16 07:35:00,0.06294190883636475,0.13652649521827698,0.8964565930658226,0.25,282.5,0.389664797142622,0.6385693542735271,63.24821655815179,69.59071040865604,84.25286069114351
